Order,Family,Genus,Current_Identification,Mass,FL_Breast,DL_Breast,PL_Breast,PDL_Breast,PPL_Breast,AD_Breast,AP_Breast,AT_Breast,PAD_Breast,PAP_Breast,FL_Back,DL_Back,PL_Back,PDL_Back,PPL_Back,AD_Back,AP_Back,AT_Back,PAD_Back,PAP_Back,FL_Head,DL_Head,PL_Head,PDL_Head,PPL_Head,AD_Head,AP_Head,AT_Head,PAD_Head,PAP_Head,Country/Continent/Ocean,State/Province,Precise_Location,Station,Longitude,Latitude,Temperature,Rainfall,Museum,Notes,Feather
Passeriformes,Thraupidae,Tangara,Tangara florida,15,41.873,23.482,18.391,0.560790963,0.439209037,532.908,321.341,854.249,0.623832161,0.376167839,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.8907,3.55071,22.4,1965,Icesi,,
Passeriformes,Thraupidae,Tangara,Tangara florida,15,34.078,15.902,18.176,0.466635366,0.533364634,522.57,297.175,819.745,0.637478728,0.362521272,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.8907,3.55071,22.4,1965,Icesi,ICZA0222,
Passeriformes,Thraupidae,Tangara,Tangara icterocephala,20,45.69,22.029,23.661,0.482140512,0.517859488,911.818,508.313,1420.131,0.642066119,0.357933881,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,ICZA0203,
Passeriformes,Thraupidae,Tangara,Tangara icterocephala,20,49.989,26.867,23.122,0.537458241,0.462541759,734.587,634.881,1369.468,0.536403187,0.463596813,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.80097,3.5522,22.6,1613,Icesi,ICZA0237,
Passeriformes,Thraupidae,Tangara,Tangara icterocephala,20,62.029,30.952,31.077,0.498992407,0.501007593,1082.624,770.042,1852.666,0.584360052,0.415639948,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,,-76.8898056,3.5522222,22.4,1965,Icesi,ICZA0244,
Passeriformes,Thraupidae,Tangara,Tangara labradorides,14,57.828,34.966,22.862,0.604655184,0.395344816,1195.359,383.611,1578.97,0.757049849,0.242950151,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Thraupidae,Tangara,Tangara labradorides,14,59.413,36.543,22.87,0.615067409,0.384932591,1156.255,371.182,1527.437,0.756990305,0.243009695,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Thraupidae,Tangara,Tangara labradorides,14,18.222,8.757,9.465,0.480572934,0.519427066,137.943,84.203,222.146,0.620956488,0.379043512,26.29,11.259,15.031,0.428261696,0.571738304,278.578,239.866,518.444,0.537334794,0.462665206,22.743,9.868,12.875,0.433891747,0.566108253,236.646,145.369,382.015,0.619467822,0.380532178,Colombia,,,,-73.4600083,5.7066222,13.5,1306,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Tangara,Tangara labradorides,14,31.961,17.109,14.852,0.535308657,0.464691343,229.355,259.118,488.473,0.469534652,0.530465348,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-76.5887222,3.5691111,18.9,1570,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Tangara,Tangara nigroviridis,17,60.802,34.076,26.726,0.560442091,0.439557909,1132.109,531.287,1663.396,0.680601011,0.319398989,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Thraupidae,Tangara,Tangara nigroviridis,17,42.893,28.264,14.629,0.658942019,0.341057981,671.433,160.848,832.281,0.806738349,0.193261651,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66358,3.44534217,17.8,2042,Icesi,,
Passeriformes,Thraupidae,Tangara,Tangara nigroviridis,17,24.566,12.557,12.009,0.511153627,0.488846373,199.439,111.612,311.051,0.641177813,0.358822187,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-73.4600083,5.7066222,13.5,1306,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Tangara,Tangara vassorii,17,22.795,12.042,10.753,0.528273744,0.471726256,118.92,81.811,200.731,0.592434651,0.407565349,32.185,14.232,17.953,0.442193568,0.557806432,471.856,256.627,728.483,0.647724106,0.352275894,18.779,7.759,11.02,0.41317429,0.58682571,78.181,93.224,171.405,0.45611855,0.54388145,Colombia,,,,-76.9073667,2.6277861,14.2,2909,IAvH,sample labeled as 2960,"Breast, back and head"
Passeriformes,Thraupidae,Stilpnia,Stilpnia vitriolina,22,30.846,16.162,14.684,0.523957725,0.476042275,159.648,139.011,298.659,0.534549436,0.465450564,29.838,17.989,11.849,0.602888934,0.397111066,348.424,160.57,508.994,0.684534592,0.315465408,16.901,6.566,10.335,0.388497722,0.611502278,79.52,111.877,191.397,0.415471507,0.584528493,Colombia,,,,-74.9666,6.25,21.6,3548,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Stilpnia,Stilpnia vitriolina,22,22.187,10.251,11.936,0.462027313,0.537972687,118.244,116.842,235.086,0.502981887,0.497018113,28.796,13.763,15.033,0.477948326,0.522051674,222.74,231.98,454.72,0.489839901,0.510160099,11.588,3.232,8.356,0.278909216,0.721090784,33.234,45.347,78.581,0.422926662,0.577073338,Colombia,,,,-73.520021,5.634127,16.2,1060,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Tangara,Tangara xanthocephala,20,22.362,11.504,10.858,0.514444146,0.485555854,184.024,98.096,282.12,0.652289806,0.347710194,33.124,16.788,16.336,0.506822847,0.493177153,426.962,208.82,635.782,0.671554086,0.328445914,14.884,5.575,9.309,0.374563289,0.625436711,75.694,62.774,138.468,0.546653378,0.453346622,Colombia,,,,-72.8318333,7.4768889,15.3,1066,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Taraba,Taraba major,63,47.462,22.46,25.002,0.473220682,0.526779318,709.907,692.13,1402.037,0.506339704,0.493660296,31.391,14.827,16.564,0.472332834,0.527667166,638.656,266.241,904.897,0.705777564,0.294222436,29.349,4.512,24.837,0.153736073,0.846263927,58.054,234.66,292.714,0.198330111,0.801669889,Colombia,Valle del Cauca,Anchicaya,,-76.8898056,3.5522222,22.4,1965,Icesi,,
Passeriformes,Tyrannidae,Terenotriccus,Terenotriccus erythrurus,7,44.078,23.929,20.149,0.542878534,0.457121466,815.775,356.323,1172.098,0.695995557,0.304004443,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,
Passeriformes,Tyrannidae,Terenotriccus,Terenotriccus erythrurus,7,55.619,30.81,24.809,0.553947392,0.446052608,791.012,648.542,1439.554,0.549484076,0.450515924,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,
Passeriformes,Tyrannidae,Terenotriccus,Terenotriccus erythrurus,7,41.389,17.522,23.867,0.423349199,0.576650801,307.084,400.071,707.155,0.434252745,0.565747255,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,
Passeriformes,Thamnophilidae,Thamnistes,Thamnistes anabatinus,21,32.272,14.945,17.327,0.463094943,0.536905057,256.958,322.172,579.13,0.443696579,0.556303421,36.168,18.076,18.092,0.49977881,0.50022119,390.057,472.343,862.4,0.45229244,0.54770756,28.482,8.085,20.397,0.283863493,0.716136507,160.457,346.223,506.68,0.316683114,0.683316886,Colombia,,,,-77.2855556,0.4683333,22.4,2987,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnistes,Thamnistes anabatinus,21,30.882,12.372,18.51,0.400621721,0.599378279,167.008,267.632,434.64,0.384244432,0.615755568,34.777,16.614,18.163,0.477729534,0.522270466,339.4,346.928,686.328,0.494515742,0.505484258,18.642,5.556,13.086,0.298036691,0.701963309,106.614,138.626,245.24,0.434733322,0.565266678,Colombia,,,,-72.2486111,7.1127778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes caesius,16,24.899,12.166,12.733,0.488614001,0.511385999,340.074,181.732,521.806,0.651724971,0.348275029,30.533,17.519,13.014,0.573772639,0.426227361,589.758,187.022,776.78,0.759234275,0.240765725,23.302,5.492,17.81,0.235687924,0.764312076,149.804,261.1,410.904,0.364571773,0.635428227,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes caesius,16,26.76,14.649,12.111,0.547421525,0.452578475,259.524,205.164,464.688,0.558490858,0.441509142,27.647,13.867,13.78,0.501573408,0.498426592,353.246,200.332,553.578,0.638114231,0.361885769,21.235,5.168,16.067,0.243371792,0.756628208,99.001,220.93,319.931,0.309444849,0.690555151,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus atrinucha,21,47.785,17.192,30.593,0.359778173,0.640221827,376.198,561.987,938.185,0.40098488,0.59901512,43.27,23.427,19.843,0.541414375,0.458585625,494.897,390.981,885.878,0.558651417,0.441348583,19.413,4.184,15.229,0.215525679,0.784474321,31.517,120.195,151.712,0.207742301,0.792257699,Colombia,Colombia,,,-74.84135,5.06656,25.3,2826,UniAndes,back with asymetric downy,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus atrinucha,21,25.664,12.407,13.257,0.483439838,0.516560162,166.116,203.961,370.077,0.448868749,0.551131251,26.608,14.288,12.32,0.536981359,0.463018641,365.092,129.01,494.102,0.738900065,0.261099935,13.452,4.008,9.444,0.29794826,0.70205174,59.852,62.128,121.98,0.490670602,0.509329398,Colombia,,,,-75.1835278,5.8863333,21.1,3637,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus multistriatus,26,61.563,31.676,29.887,0.514529831,0.485470169,1098.624,861.236,1959.86,0.560562489,0.439437511,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA13,-76.10866667,5.2537778,18,2837,Icesi,,
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus unicolor,23,60.578,35.36,25.218,0.583710258,0.416289742,1254.214,573.947,1828.161,0.686052268,0.313947732,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA15,-76.11211111,5.2568889,18,2837,Icesi,,
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus aethiops,24,34.29,19.744,14.546,0.575794692,0.424205308,334.006,257.235,591.241,0.56492361,0.43507639,39.577,22.388,17.189,0.565682088,0.434317912,556.693,314.433,871.126,0.639049919,0.360950081,26.709,10.215,16.494,0.382455352,0.617544648,212.823,155.31,368.133,0.578114431,0.421885569,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus aethiops,24,33.182,16.129,17.053,0.486076789,0.513923211,266.974,313.66,580.634,0.459797394,0.540202606,49.173,27.396,21.777,0.557135013,0.442864987,999.698,492.978,1492.676,0.669735428,0.330264572,25.873,7.853,18.02,0.303521045,0.696478955,240.993,245.239,486.232,0.495633772,0.504366228,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus melanonotus,22,19.754,8.755,10.999,0.443201377,0.556798623,103.545,182.988,286.533,0.361371989,0.638628011,34.69,14.859,19.831,0.428336696,0.571663304,399.872,322.173,722.045,0.553804818,0.446195182,19.77,6.669,13.101,0.337329287,0.662670713,118.318,105.446,223.764,0.528762446,0.471237554,Colombia,,,,-75.3522222,9.5341667,26.4,1351,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus murinus,16,32.603,14.235,18.368,0.436616262,0.563383738,336.682,289.582,626.264,0.53760395,0.46239605,35.786,17.31,18.476,0.483708713,0.516291287,592.218,304.449,896.667,0.660465925,0.339534075,22.525,6.095,16.43,0.270588235,0.729411765,150.208,221.417,371.625,0.404192398,0.595807602,Colombia,,,,-77.2286111,0.5019444,22.9,2979,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus nigrocinereus,277,33.385,12.615,20.77,0.37786431,0.62213569,373.411,364.744,738.155,0.505870718,0.494129282,39.854,18.457,21.397,0.463115371,0.536884629,642.295,367.565,1009.86,0.636023805,0.363976195,27.238,10.28,16.958,0.377413907,0.622586093,260.236,253.473,513.709,0.50658252,0.49341748,Colombia,,,,-68.0588889,4.5077778,27.8,2959,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,33,50.848,25.258,25.59,0.496735368,0.503264632,766.366,616.672,1383.038,0.554117819,0.445882181,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,,
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,33,32.655,16.129,16.526,0.493921298,0.506078702,301.286,118.671,419.957,0.717421069,0.282578931,28.065,15.693,12.372,0.559166221,0.440833779,410.635,139.227,549.862,0.746796469,0.253203531,22.331,5.156,17.175,0.230889794,0.769110206,87.51,191.665,279.175,0.3134593,0.6865407,Colombia,,,,-76.2828722,1.05365,25.3,4151,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,33,29.239,16.858,12.381,0.576558706,0.423441294,262.241,217.051,479.292,0.547142452,0.452857548,33.543,16.631,16.912,0.495811347,0.504188653,368.41,397.382,765.792,0.481083636,0.518916364,18.833,8.285,10.548,0.439919291,0.560080709,143.494,103.031,246.525,0.582066728,0.417933272,Colombia,,,,-73.520021,5.634127,16.2,1060,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Sporathraupis,Sporathraupis cyanocephala,35,23.074,13.802,9.272,0.598162434,0.401837566,155.278,92.946,248.224,0.625555949,0.374444051,35.836,22.004,13.832,0.614019422,0.385980578,322.276,182.561,504.837,0.638376347,0.361623653,21.183,7.351,13.832,0.347023557,0.652976443,102.461,112.033,214.494,0.477687022,0.522312978,Colombia,,,,-76.9073667,2.6277861,14.2,2909,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Sporathraupis,Sporathraupis cyanocephala,35,29.594,13.835,15.759,0.467493411,0.532506589,230.502,224.487,454.989,0.50661005,0.49338995,40.896,20.805,20.091,0.50872946,0.49127054,900.082,388.626,1288.708,0.698437505,0.301562495,20.762,7.452,13.31,0.358924959,0.641075041,103.48,119.386,222.866,0.46431488,0.53568512,Colombia,,,,-72.4430556,7.4180556,13.6,992,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Sporathraupis,Sporathraupis cyanocephala,35,28.799,14.042,14.757,0.487586375,0.512413625,211.088,145.465,356.553,0.592024187,0.407975813,36.619,18.458,18.161,0.504055272,0.495944728,472.298,331.413,803.711,0.587646555,0.412353445,24.835,9.589,15.246,0.386108315,0.613891685,143.57,179.367,322.937,0.444575877,0.555424123,Colombia,,,,-74.2715556,4.9068333,12.7,930,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,36,30.533,14.423,16.11,0.472374153,0.527625847,237.259,181.565,418.824,0.566488549,0.433511451,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-76.2828722,1.05365,25.3,4151,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,36,31.876,12.171,19.705,0.381823315,0.618176685,280.164,192.887,473.051,0.592249039,0.407750961,26.969,11.467,15.502,0.425191887,0.574808113,211.946,162.548,374.494,0.565952993,0.434047007,23.526,6.671,16.855,0.283558616,0.716441384,109.653,185.127,294.78,0.371982495,0.628017505,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Threnetes,Threnetes ruckeri,7,52.891,28.909,23.982,0.546576922,0.453423078,877.502,368.24,1245.742,0.704401072,0.295598928,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.89177,3.59865,24.4,2626,Icesi,,
Passeriformes,Furnariidae,Thripadectes,Thripadectes flammulatus,56,69.017,30.092,38.925,0.43600852,0.56399148,1157.694,1056.551,2214.245,0.522839162,0.477160838,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA13,-76.10866667,5.2537778,18,2837,Icesi,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes flammulatus,56,34.918,42.028,-7.11,1.20361991,-0.20361991,1265.966,918.936,2184.902,0.579415461,0.420584539,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA15,-76.11211111,5.2568889,18,2837,Icesi,,
Passeriformes,Furnariidae,Thripadectes,Thripadectes ignobilis,46,47.194,24.072,23.122,0.510064839,0.489935161,740.08,405.635,1145.715,0.64595471,0.35404529,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes virgaticeps,49,62.423,31.167,31.256,0.499287122,0.500712878,1293.289,849.936,2143.225,0.603431278,0.396568722,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA03,-76.07927778,5.2199722,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes virgaticeps,49,45.957,20.85,25.107,0.453684966,0.546315034,881.801,724.872,1606.673,0.548836633,0.451163367,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA05,-76.09208333,5.2402222,18.1,2780,Icesi,,
Passeriformes,Furnariidae,Thripadectes,Thripadectes virgaticeps,49,31.925,14.615,17.31,0.457791699,0.542208301,219.002,309.598,528.6,0.414305713,0.585694287,38.291,21.171,17.12,0.552897548,0.447102452,509.659,278.794,788.453,0.646403781,0.353596219,23.321,5.627,17.694,0.241284679,0.758715321,73.476,155.084,228.56,0.321473574,0.678526426,Colombia,,,,-76.5841944,3.5657778,18.9,1570,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes melanorhynchus,41,40.41,20.857,19.553,0.51613462,0.48386538,425.348,226.603,651.951,0.652423265,0.347576735,41.731,23.848,17.883,0.571469651,0.428530349,612.32,276.721,889.041,0.688742139,0.311257861,19.272,4.33,14.942,0.22467829,0.77532171,55.071,124.126,179.197,0.307320993,0.692679007,Colombia,,,,-73.425,4.5811111,18.4,4220,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes melanorhynchus,41,37.563,18.498,19.065,0.492452679,0.507547321,405.3,263.778,669.078,0.60575897,0.39424103,46.113,24.891,21.222,0.539782708,0.460217292,713.699,395.411,1109.11,0.643488022,0.356511978,27.265,6.466,20.799,0.23715386,0.76284614,140.145,322.626,462.771,0.302838769,0.697161231,Colombia,,,,-77.2855556,0.4683333,22.4,2987,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Thripadectes,Thripadectes melanorhynchus,41,34.01,16.684,17.326,0.4905616,0.5094384,390.461,287.581,678.042,0.575865507,0.424134493,39.506,21.97,17.536,0.556118058,0.443881942,592.185,341.524,933.709,0.634228652,0.365771348,26.014,7.992,18.022,0.30721919,0.69278081,169.394,246.075,415.469,0.407717543,0.592282457,Colombia,,,,-77.2855556,0.4683333,22.4,2987,IAvH,,"Breast, back and head"
Passeriformes,Tityridae,Tityra,Tityra semifasciata,81,58.429,26.329,32.1,0.450615277,0.549384723,1220.31,924.62,2144.93,0.568927657,0.431072343,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,,
Passeriformes,Tyrannidae,Todirostrum,Todirostrum cinereum,7,45.799,21.98,23.819,0.479923142,0.520076858,331.142,366.089,697.231,0.474938722,0.525061278,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,,
Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon,14,38.273,16.869,21.404,0.440754579,0.559245421,374.376,286.032,660.408,0.566885925,0.433114075,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,4/7/21,
Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon,14,38.379,18.32,20.059,0.477344381,0.522655619,480.412,247.537,727.949,0.659952826,0.340047174,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,,
Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon,14,18.744,6.392,12.352,0.341015792,0.658984208,90.72,90.384,181.104,0.500927644,0.499072356,24.674,10.164,14.51,0.411931588,0.588068412,88.734,195.305,284.039,0.312400762,0.687599238,12.055,2.391,9.664,0.198340937,0.801659063,42.261,64.617,106.878,0.395413462,0.604586538,Colombia,,,,-67.8719444,4.4902778,27.7,3037,IAvH,,"Breast, back and head"
Passeriformes,Troglodytidae,Troglodytes,Troglodytes solstitialis,12,25.299,11.573,13.726,0.457448911,0.542551089,215.823,169.805,385.628,0.559666311,0.440333689,31.403,17.676,13.727,0.562876158,0.437123842,508.18,204.863,713.043,0.712691941,0.287308059,16.173,7.772,8.401,0.48055401,0.51944599,154.039,96.82,250.859,0.614046137,0.385953863,Colombia,,,,-72.8318333,7.4768889,15.3,1066,IAvH,,"Breast, back and head"
Passeriformes,Troglodytidae,Troglodytes,Troglodytes solstitialis,12,30.261,14.598,15.663,0.482403093,0.517596907,305.705,162.242,467.947,0.653289796,0.346710204,33.525,14.04,19.485,0.418791946,0.581208054,274.074,311.795,585.869,0.46780765,0.53219235,23.857,9.663,14.194,0.405038354,0.594961646,161.209,168.737,329.946,0.488592073,0.511407927,Colombia,,,,-77.1392778,0.9818889,12.3,1483,IAvH,,"Breast, back and head"
Trogoniformes,Trogonidae,Trogon,Trogon comptus,77,38.966,21.223,17.743,0.544654314,0.455345686,779.711,310.594,1090.305,0.715131087,0.284868913,44.445,27.012,17.433,0.607762403,0.392237597,864.927,369.945,1234.872,0.700418343,0.299581657,33.637,17.57,16.067,0.522341469,0.477658531,421.754,245.416,667.17,0.632153724,0.367846276,Colombia,,,,-76.4096972,6.5894278,25.4,3658,IAvH,,"Breast, back and head"
Trogoniformes,Trogonidae,Trogon,Trogon comptus,77,38.659,20.492,18.167,0.530070617,0.469929383,758.291,379.77,1138.061,0.66630084,0.33369916,47.158,27.116,20.042,0.575003181,0.424996819,924.261,345.61,1269.871,0.727838497,0.272161503,27.386,10.634,16.752,0.388300592,0.611699408,309.574,202.819,512.393,0.604172969,0.395827031,Colombia,,,,-75.4511111,9.5775,27.5,1293,IAvH,,"Breast, back and head"
Trogoniformes,Trogonidae,Trogon,Trogon viridis,85,44.133,26.387,17.746,0.597897265,0.402102735,663.954,395.063,1059.017,0.626953108,0.373046892,48.983,29.047,19.936,0.593001654,0.406998346,756.938,388.624,1145.562,0.660756904,0.339243096,32.602,13.92,18.682,0.426967671,0.573032329,230.965,171.088,402.053,0.574464063,0.425535937,Colombia,,,,-77.2855556,0.4683333,22.4,2987,IAvH,,"Breast, back and head"
Trogoniformes,Trogonidae,Trogon,Trogon melanurus,105,41.811,17.837,23.974,0.426610222,0.573389778,787.514,391.12,1178.634,0.668158224,0.331841776,50.042,16.87,33.172,0.337116822,0.662883178,714.434,606.749,1321.183,0.540753249,0.459246751,24.407,12.085,12.322,0.495144835,0.504855165,141.487,70.315,211.802,0.668015411,0.331984589,Colombia,Colombia,,,-74.65141,4.3512,25.8,7337,UniAndes,,"Breast, back and head"
Trogoniformes,Trogonidae,Trogon,Trogon melanurus,105,45.133,25.169,19.964,0.557662907,0.442337093,943.303,414.867,1358.17,0.694539712,0.305460288,48.825,30.177,18.648,0.618064516,0.381935484,991.425,305.391,1296.816,0.76450707,0.23549293,34.372,18.77,15.602,0.546084022,0.453915978,384.849,199.917,584.766,0.658124788,0.341875212,Colombia,,,,-75.4511111,9.5775,27.5,1293,IAvH,,"Breast, back and head"
